,Batch id, time, Longitude, Latitude, x, y, z,velocity,x_raw,y_raw,z_raw,label
196,73,2017-10-15 13:43:20.392,36.76378002,-1.29774006,0.008,0.0,0.006,2.22786266642,-0.105,-0.947242517924,-1.01227244623,0.0
197,73,2017-10-15 13:43:20.497,36.76378002,-1.29774006,0.003,0.004,0.01,2.22786266642,0.21,-0.527242517924,0.0377275537723,0.0
198,73,2017-10-15 13:43:20.600,36.76378002,-1.29774006,-0.006,0.005,0.0,2.22786266642,-0.408,-0.0122425179241,0.0377275537723,0.0
199,73,2017-10-15 13:43:20.706,36.76378002,-1.29774006,0.001,-0.005,0.004,2.22786266642,-0.302,-0.542242517924,0.461727553772,0.0
200,73,2017-10-15 13:43:20.807,36.76378002,-1.29774006,-0.001,0.004,-0.002,2.22786266642,-0.403,-0.138242517924,0.259727553772,0.0
201,73,2017-10-15 13:43:20.911,36.76378002,-1.29774006,0.001,0.003,0.013,2.22786266642,-0.299,0.173757482076,1.61172755377,0.0
203,73,2017-10-15 13:43:21.014,36.76380567,-1.2977466,-0.011,-0.004,-0.025,2.97542017764,-1.432,-0.238242517924,-0.963272446228,0.0
204,73,2017-10-15 13:43:21.118,36.76380567,-1.2977466,0.008,0.0,0.045,2.97542017764,-0.6,-0.238242517924,3.71672755377,0.0
205,73,2017-10-15 13:43:21.222,36.76380567,-1.2977466,-0.001,-0.019,-0.025,2.97542017764,-0.704,-2.21424251792,1.11672755377,0.0
206,73,2017-10-15 13:43:21.326,36.76380567,-1.2977466,0.006,0.009,-0.017,2.97542017764,-0.08,-1.27824251792,-0.651272446228,0.0
207,73,2017-10-15 13:43:21.430,36.76380567,-1.2977466,0.0,0.01,0.013,2.97542017764,-0.08,-0.238242517924,0.700727553772,0.0
208,73,2017-10-15 13:43:21.533,36.76380567,-1.2977466,-0.001,-0.009,0.048,2.97542017764,-0.183,-1.16524251792,5.64472755377,0.0
209,73,2017-10-15 13:43:21.638,36.76380567,-1.2977466,-0.002,-0.012,-0.037,2.97542017764,-0.393,-2.42524251792,1.75972755377,0.0
210,73,2017-10-15 13:43:21.741,36.76380567,-1.2977466,-0.013,0.006,-0.023,2.97542017764,-1.732,-1.80724251792,-0.609272446228,0.0
211,73,2017-10-15 13:43:21.846,36.76380567,-1.2977466,0.005,0.0,-0.001,2.97542017764,-1.207,-1.80724251792,-0.714272446228,0.0
212,73,2017-10-15 13:43:21.949,36.76380567,-1.2977466,0.005,-0.003,0.001,2.97542017764,-0.692,-2.11624251792,-0.611272446228,0.0
214,73,2017-10-15 13:43:22.052,36.76383813,-1.29775261,0.007,0.004,0.017,3.68826347183,0.029,-1.70424251792,1.13972755377,0.0
215,73,2017-10-15 13:43:22.156,36.76383813,-1.29775261,-0.002,0.0,-0.02,3.68826347183,-0.179,-1.70424251792,-0.940272446228,0.0
216,73,2017-10-15 13:43:22.260,36.76383813,-1.29775261,0.005,-0.003,0.009,3.68826347183,0.341,-2.01624251792,-0.00427244622772,0.0
217,73,2017-10-15 13:43:22.363,36.76383813,-1.29775261,-0.008,0.005,0.025,3.68826347183,-0.483,-1.50124251792,2.57072755377,0.0
218,73,2017-10-15 13:43:22.467,36.76383813,-1.29775261,-0.009,0.01,0.002,3.68826347183,-1.419,-0.461242517924,2.77872755377,0.0
219,73,2017-10-15 13:43:22.571,36.76383813,-1.29775261,0.005,-0.004,0.009,3.68826347183,-0.899,-0.877242517924,3.71472755377,0.0
220,73,2017-10-15 13:43:22.675,36.76383813,-1.29775261,-0.013,-0.002,-0.045,3.68826347183,-2.251,-1.08524251792,-0.965272446228,0.0
221,73,2017-10-15 13:43:22.779,36.76383813,-1.29775261,0.017,-0.004,0.033,3.68826347183,-0.483,-1.50124251792,2.46672755377,0.0
222,73,2017-10-15 13:43:22.883,36.76383813,-1.29775261,0.006,0.001,-0.049,3.68826347183,0.141,-1.39724251792,-2.62927244623,0.0
223,73,2017-10-15 13:43:22.987,36.76383813,-1.29775261,0.004,0.001,-0.013,3.68826347183,0.557,-1.29324251792,-3.98127244623,0.0
225,73,2017-10-15 13:43:23.090,36.7638783,-1.29776645,-0.01,0.011,0.034,4.61259180381,-0.473,-0.160242517924,-0.479272446228,0.0
226,73,2017-10-15 13:43:23.194,36.7638783,-1.29776645,-0.012,-0.013,0.029,4.61259180381,-1.721,-1.51224251792,2.53672755377,0.0
227,73,2017-10-15 13:43:23.299,36.7638783,-1.29776645,0.007,0.001,-0.009,4.61259180381,-0.986,-1.40724251792,1.59172755377,0.0
228,73,2017-10-15 13:43:23.402,36.7638783,-1.29776645,0.017,-0.009,0.027,4.61259180381,0.765,-2.33424251792,4.37272755377,0.0
229,73,2017-10-15 13:43:23.506,36.7638783,-1.29776645,0.0,0.015,-0.054,4.61259180381,0.765,-0.774242517924,-1.24327244623,0.0
230,73,2017-10-15 13:43:23.609,36.7638783,-1.29776645,-0.009,0.019,0.008,4.61259180381,-0.162,1.18275748208,-0.419272446228,0.0
231,73,2017-10-15 13:43:23.714,36.7638783,-1.29776645,-0.009,-0.024,0.006,4.61259180381,-1.107,-1.33724251792,0.210727553772,0.0
232,73,2017-10-15 13:43:23.817,36.7638783,-1.29776645,-0.003,-0.023,-0.02,4.61259180381,-1.416,-3.70624251792,-1.84927244623,0.0
233,73,2017-10-15 13:43:23.922,36.7638783,-1.29776645,0.012,0.011,0.024,4.61259180381,-0.156,-2.55124251792,0.670727553772,0.0
235,73,2017-10-15 13:43:24.024,36.76392144,-1.29777905,0.007,0.039,-0.008,5.11380359875,0.558,1.42675748208,-0.145272446228,0.0
236,73,2017-10-15 13:43:24.128,36.76392144,-1.29777905,-0.004,-0.005,-0.014,5.11380359875,0.142,0.906757482076,-1.60127244623,0.0
237,73,2017-10-15 13:43:24.232,36.76392144,-1.29777905,-0.013,-0.029,0.003,5.11380359875,-1.21,-2.10924251792,-1.28927244623,0.0
238,73,2017-10-15 13:43:24.336,36.76392144,-1.29777905,-0.002,-0.014,0.029,5.11380359875,-1.418,-3.56524251792,1.72672755377,0.0
239,73,2017-10-15 13:43:24.439,36.76392144,-1.29777905,0.008,0.031,0.026,5.11380359875,-0.594,-0.372242517924,4.40472755377,0.0
240,73,2017-10-15 13:43:24.543,36.76392144,-1.29777905,0.005,-0.014,-0.059,5.11380359875,-0.074,-1.82824251792,-1.73127244623,0.0
241,73,2017-10-15 13:43:24.648,36.76392144,-1.29777905,-0.002,0.006,0.047,5.11380359875,-0.284,-1.19824251792,3.20372755377,0.0
242,73,2017-10-15 13:43:24.755,36.76392144,-1.29777905,-0.011,-0.005,-0.015,5.11380359875,-1.461,-1.73324251792,1.59872755377,0.0
243,73,2017-10-15 13:43:24.855,36.76392144,-1.29777905,0.012,0.007,0.008,5.11380359875,-0.261,-1.03324251792,2.39872755377,0.0
244,73,2017-10-15 13:43:24.960,36.76392144,-1.29777905,0.013,0.01,-0.007,5.11380359875,1.104,0.0167574820759,1.66372755377,1.0
246,73,2017-10-15 13:43:25.062,36.76397132,-1.29779008,-0.005,-0.004,0.0,5.65637606545,0.594,-0.391242517924,1.66372755377,1.0
247,73,2017-10-15 13:43:25.168,36.76397132,-1.29779008,-0.006,-0.017,0.012,5.65637606545,-0.042,-2.19324251792,2.93572755377,1.0
248,73,2017-10-15 13:43:25.270,36.76397132,-1.29779008,-0.042,-0.011,-0.093,5.65637606545,-4.326,-3.31524251792,-6.55027244623,1.0
249,73,2017-10-15 13:43:25.374,36.76397132,-1.29779008,0.008,-0.002,0.039,5.65637606545,-3.494,-3.52324251792,-2.49427244623,1.0
250,73,2017-10-15 13:43:25.478,36.76397132,-1.29779008,0.026,-0.001,0.05,5.65637606545,-0.79,-3.62724251792,2.70572755377,1.0
251,73,2017-10-15 13:43:25.582,36.76397132,-1.29779008,0.013,0.016,-0.017,5.65637606545,0.562,-1.96324251792,0.937727553772,1.0
252,73,2017-10-15 13:43:25.686,36.76397132,-1.29779008,0.002,0.031,-0.002,5.65637606545,0.77,1.26075748208,0.729727553772,1.0
253,73,2017-10-15 13:43:25.791,36.76397132,-1.29779008,-0.009,-0.03,0.013,5.65637606545,-0.175,-1.88924251792,2.09472755377,1.0
254,73,2017-10-15 13:43:25.893,36.76397132,-1.29779008,-0.012,-0.031,-0.001,5.65637606545,-1.399,-5.05124251792,1.99272755377,1.0
256,73,2017-10-15 13:43:26.006,36.76401579,-1.29780135,-0.01,0.041,-0.048,5.1255602408,-2.529,-0.418242517924,-3.43127244623,0.0
257,73,2017-10-15 13:43:26.110,36.76401579,-1.29780135,0.004,0.021,0.05,5.1255602408,-2.113,1.76575748208,1.76872755377,0.0
258,73,2017-10-15 13:43:26.215,36.76401579,-1.29780135,0.013,0.001,-0.017,5.1255602408,-0.748,1.87075748208,-0.0162724462277,0.0
259,73,2017-10-15 13:43:26.319,36.76401579,-1.29780135,0.021,-0.065,0.035,5.1255602408,1.436,-4.88924251792,3.62372755377,0.0
260,73,2017-10-15 13:43:26.422,36.76401579,-1.29780135,-0.004,0.021,-0.011,5.1255602408,1.024,-2.72624251792,2.49072755377,0.0
261,73,2017-10-15 13:43:26.525,36.76401579,-1.29780135,-0.026,0.042,-0.032,5.1255602408,-1.654,1.59975748208,-0.805272446228,0.0
262,73,2017-10-15 13:43:26.629,36.76401579,-1.29780135,0.004,-0.026,0.013,5.1255602408,-1.238,-1.10424251792,0.546727553772,0.0
263,73,2017-10-15 13:43:26.734,36.76401579,-1.29780135,0.011,-0.045,0.003,5.1255602408,-0.083,-5.82924251792,0.861727553772,0.0
264,73,2017-10-15 13:43:26.837,36.76401579,-1.29780135,-0.004,0.035,-0.006,5.1255602408,-0.495,-2.22424251792,0.243727553772,0.0
265,73,2017-10-15 13:43:26.941,36.76401579,-1.29780135,0.033,0.036,0.008,5.1255602408,2.937,1.51975748208,1.07572755377,0.0
267,73,2017-10-15 13:43:27.045,36.76405159,-1.29781119,-0.025,-0.01,-0.034,4.1356978796,0.337,0.479757482076,-2.46027244623,0.0
268,73,2017-10-15 13:43:27.149,36.76405159,-1.29781119,-0.024,-0.036,0.022,4.1356978796,-2.159,-3.26424251792,-0.172272446228,0.0
269,73,2017-10-15 13:43:27.252,36.76405159,-1.29781119,-0.003,-0.007,0.0,4.1356978796,-2.468,-3.98524251792,-0.172272446228,0.0
270,73,2017-10-15 13:43:27.356,36.76405159,-1.29781119,0.006,0.03,0.005,4.1356978796,-1.844,-0.865242517924,0.347727553772,0.0
271,73,2017-10-15 13:43:27.459,36.76405159,-1.29781119,0.005,0.018,0.01,4.1356978796,-1.329,0.988757482076,1.37772755377,0.0
272,73,2017-10-15 13:43:27.563,36.76405159,-1.29781119,0.003,-0.04,-0.011,4.1356978796,-1.017,-3.17124251792,0.233727553772,0.0
273,73,2017-10-15 13:43:27.667,36.76405159,-1.29781119,0.01,-0.005,-0.053,4.1356978796,0.023,-3.69124251792,-5.27827244623,0.0
274,73,2017-10-15 13:43:27.772,36.76405159,-1.29781119,0.0,0.026,0.039,4.1356978796,0.023,-0.961242517924,-1.18327244623,0.0
275,73,2017-10-15 13:43:27.875,36.76405159,-1.29781119,0.017,0.001,0.026,4.1356978796,1.774,-0.858242517924,1.49472755377,0.0
276,73,2017-10-15 13:43:27.979,36.76405159,-1.29781119,-0.001,-0.015,-0.001,4.1356978796,1.67,-2.41824251792,1.39072755377,0.0
278,73,2017-10-15 13:43:28.083,36.76408238,-1.29782073,-0.025,-0.014,-0.019,3.53046983217,-0.93,-3.87424251792,-0.585272446228,0.0
279,73,2017-10-15 13:43:28.186,36.76408238,-1.29782073,-0.013,0.032,-0.009,3.53046983217,-2.269,-0.578242517924,-1.51227244623,0.0
280,73,2017-10-15 13:43:28.291,36.76408238,-1.29782073,0.011,0.001,-0.002,3.53046983217,-1.114,-0.473242517924,-1.72227244623,0.0
281,73,2017-10-15 13:43:28.394,36.76408238,-1.29782073,0.01,-0.011,0.016,3.53046983217,-0.084,-1.60624251792,-0.0742724462277,0.0
282,73,2017-10-15 13:43:28.498,36.76408238,-1.29782073,-0.005,-0.008,0.008,3.53046983217,-0.604,-2.43824251792,0.757727553772,0.0
283,73,2017-10-15 13:43:28.603,36.76408238,-1.29782073,0.015,0.011,-0.016,3.53046983217,0.971,-1.28324251792,-0.922272446228,0.0
284,73,2017-10-15 13:43:28.704,36.76408238,-1.29782073,0.003,0.004,-0.025,3.53046983217,1.274,-0.879242517924,-3.44727244623,0.0
285,73,2017-10-15 13:43:28.809,36.76408238,-1.29782073,-0.019,0.002,0.001,3.53046983217,-0.721,-0.669242517924,-3.34227244623,0.0
286,73,2017-10-15 13:43:28.913,36.76408238,-1.29782073,-0.008,-0.02,0.011,3.53046983217,-1.553,-2.74924251792,-2.19827244623,0.0
288,73,2017-10-15 13:43:29.016,36.76411683,-1.29782698,0.001,0.002,0.016,3.95150187819,-1.45,-2.54324251792,-0.550272446228,0.0
289,73,2017-10-15 13:43:29.120,36.76411683,-1.29782698,0.004,0.019,-0.02,3.95150187819,-1.034,-0.567242517924,-2.63027244623,0.0
290,73,2017-10-15 13:43:29.224,36.76411683,-1.29782698,0.005,0.009,0.02,3.95150187819,-0.514,0.368757482076,-0.550272446228,0.0
291,73,2017-10-15 13:43:29.328,36.76411683,-1.29782698,0.006,-0.021,-0.008,3.95150187819,0.11,-1.81524251792,-1.38227244623,0.0
292,73,2017-10-15 13:43:29.431,36.76411683,-1.29782698,0.002,-0.015,-0.002,3.95150187819,0.316,-3.36024251792,-1.58827244623,0.0
293,73,2017-10-15 13:43:29.535,36.76411683,-1.29782698,-0.006,0.026,-0.007,3.95150187819,-0.308,-0.656242517924,-2.31627244623,0.0
294,73,2017-10-15 13:43:29.639,36.76411683,-1.29782698,-0.004,0.016,0.007,3.95150187819,-0.724,1.00775748208,-1.58827244623,0.0
295,73,2017-10-15 13:43:29.743,36.76411683,-1.29782698,0.006,-0.032,0.012,3.95150187819,-0.1,-2.32024251792,-0.340272446228,0.0
296,73,2017-10-15 13:43:29.847,36.76411683,-1.29782698,0.004,0.001,0.004,3.95150187819,0.316,-2.21624251792,0.0757275537723,0.0
297,73,2017-10-15 13:43:29.951,36.76411683,-1.29782698,-0.003,0.015,-0.007,3.95150187819,0.004,-0.656242517924,-0.652272446228,0.0
299,73,2017-10-15 13:43:30.054,36.76415842,-1.2978339,-0.001,0.001,0.01,4.64519741884,-0.099,-0.553242517924,0.377727553772,0.0
300,73,2017-10-15 13:43:30.158,36.76415842,-1.2978339,0.01,-0.015,0.033,4.64519741884,0.941,-2.11324251792,3.80972755377,0.0
301,73,2017-10-15 13:43:30.262,36.76415842,-1.2978339,-0.008,-0.002,-0.019,4.64519741884,0.109,-2.32124251792,1.83372755377,0.0
302,73,2017-10-15 13:43:30.366,36.76415842,-1.2978339,-0.005,-0.005,-0.052,4.64519741884,-0.411,-2.84124251792,-3.57427244623,0.0
303,73,2017-10-15 13:43:30.470,36.76415842,-1.2978339,0.002,0.018,0.009,4.64519741884,-0.203,-0.969242517924,-2.63827244623,0.0
304,73,2017-10-15 13:43:30.574,36.76415842,-1.2978339,-0.007,0.001,0.009,4.64519741884,-0.931,-0.865242517924,-1.70227244623,0.0
305,73,2017-10-15 13:43:30.678,36.76415842,-1.2978339,-0.001,-0.029,-0.001,4.64519741884,-1.035,-3.88124251792,-1.80627244623,0.0
306,73,2017-10-15 13:43:30.781,36.76415842,-1.2978339,0.027,0.007,0.028,4.64519741884,1.746,-3.16024251792,1.07772755377,0.0
307,73,2017-10-15 13:43:30.887,36.76415842,-1.2978339,0.003,0.02,-0.004,4.64519741884,2.064,-1.04024251792,0.653727553772,0.0
308,73,2017-10-15 13:43:30.988,36.76421119,-1.29784273,0.003,0.02,-0.004,6.00186789201,2.367,0.979757482076,0.249727553772,0.0
309,73,2017-10-15 13:43:30.999,36.76421119,-1.29784273,-0.02,-0.008,-0.049,6.00186789201,2.147,0.891757482076,-0.289272446228,0.0
310,73,2017-10-15 13:43:31.103,36.76421119,-1.29784273,-0.008,0.006,0.031,6.00186789201,1.315,1.51575748208,2.93472755377,0.0
311,73,2017-10-15 13:43:31.206,36.76421119,-1.29784273,0.007,-0.019,-0.037,6.00186789201,2.036,-0.441242517924,-0.876272446228,0.0
312,73,2017-10-15 13:43:31.310,36.76421119,-1.29784273,0.009,-0.005,0.074,6.00186789201,2.972,-0.961242517924,6.81972755377,0.0
313,73,2017-10-15 13:43:31.413,36.76421119,-1.29784273,-0.016,0.032,-0.003,6.00186789201,1.324,2.33475748208,6.51072755377,0.0
314,73,2017-10-15 13:43:31.518,36.76421119,-1.29784273,0.005,0.012,0.001,6.00186789201,1.849,3.59475748208,6.61572755377,0.0
315,73,2017-10-15 13:43:31.621,36.76421119,-1.29784273,0.024,-0.014,0.042,6.00186789201,4.321,2.15275748208,10.9417275538,0.0
316,73,2017-10-15 13:43:31.726,36.76421119,-1.29784273,0.0,-0.014,-0.022,6.00186789201,4.321,0.682757482076,8.63172755377,0.0
317,73,2017-10-15 13:43:31.830,36.76421119,-1.29784273,-0.019,0.003,-0.041,6.00186789201,2.345,0.994757482076,4.36772755377,0.0
318,73,2017-10-15 13:43:31.932,36.76421119,-1.29784273,-0.015,-0.006,-0.001,6.00186789201,0.815,0.382757482076,4.26572755377,0.0
320,73,2017-10-15 13:43:32.036,36.76426844,-1.29785413,0.013,-0.009,0.019,6.48280687736,2.167,-0.553242517924,6.24172755377,0.0
321,73,2017-10-15 13:43:32.140,36.76426844,-1.29785413,-0.011,0.036,-0.037,6.48280687736,1.023,3.19075748208,2.39372755377,0.0
322,73,2017-10-15 13:43:32.243,36.76426844,-1.29785413,0.012,-0.001,0.032,6.48280687736,2.259,3.08775748208,5.68972755377,0.0
323,73,2017-10-15 13:43:32.348,36.76426844,-1.29785413,0.008,-0.024,0.005,6.48280687736,3.099,0.567757482076,6.21472755377,0.0
324,73,2017-10-15 13:43:32.451,36.76426844,-1.29785413,0.005,-0.01,-0.006,6.48280687736,3.614,-0.462242517924,5.59672755377,0.0
325,73,2017-10-15 13:43:32.556,36.76426844,-1.29785413,-0.006,0.027,0.031,6.48280687736,2.984,2.37275748208,8.85172755377,0.0
326,73,2017-10-15 13:43:32.659,36.76426844,-1.29785413,-0.02,-0.009,-0.048,6.48280687736,0.924,1.44575748208,3.90772755377,0.0
327,73,2017-10-15 13:43:32.763,36.76426844,-1.29785413,0.008,-0.009,0.012,6.48280687736,1.756,0.509757482076,5.15572755377,0.0
328,73,2017-10-15 13:43:32.866,36.76426844,-1.29785413,0.0,0.019,-0.023,6.48280687736,1.756,2.46675748208,2.78672755377,0.0
329,73,2017-10-15 13:43:32.971,36.76426844,-1.29785413,0.012,-0.003,0.032,6.48280687736,3.016,2.15175748208,6.14672755377,0.0
331,73,2017-10-15 13:43:33.074,36.76433092,-1.29786882,-0.005,0.002,-0.008,6.97474689086,2.501,2.35775748208,5.32272755377,0.0
332,73,2017-10-15 13:43:33.178,36.76433092,-1.29786882,-0.006,-0.018,-0.005,6.97474689086,1.877,0.485757482076,4.80272755377,0.0
333,73,2017-10-15 13:43:33.283,36.76433092,-1.29786882,-0.001,-0.007,-0.016,6.97474689086,1.772,-0.249242517924,3.12272755377,0.0
334,73,2017-10-15 13:43:33.386,36.76433092,-1.29786882,0.008,0.012,-0.013,6.97474689086,2.596,0.986757482076,1.78372755377,0.0
335,73,2017-10-15 13:43:33.490,36.76433092,-1.29786882,0.0,0.016,-0.01,6.97474689086,2.596,2.65075748208,0.743727553772,0.0
336,73,2017-10-15 13:43:33.594,36.76433092,-1.29786882,-0.01,-0.003,0.032,6.97474689086,1.556,2.33875748208,4.07172755377,0.0
337,73,2017-10-15 13:43:33.697,36.76433092,-1.29786882,0.002,-0.036,0.007,6.97474689086,1.762,-1.36924251792,4.79272755377,0.0
338,73,2017-10-15 13:43:33.801,36.76433092,-1.29786882,-0.003,0.025,-0.013,6.97474689086,1.45,1.23075748208,3.44072755377,0.0
339,73,2017-10-15 13:43:33.905,36.76433092,-1.29786882,0.007,0.004,-0.006,6.97474689086,2.178,1.64675748208,2.81672755377,0.0
341,73,2017-10-15 13:43:34.009,36.76439635,-1.29788022,0.008,-0.012,0.02,7.48049626927,3.01,0.398757482076,4.89672755377,0.0
342,73,2017-10-15 13:43:34.112,36.76439635,-1.29788022,-0.011,0.003,-0.024,7.48049626927,1.877,0.707757482076,2.42472755377,0.0
343,73,2017-10-15 13:43:34.216,36.76439635,-1.29788022,0.001,-0.006,-0.016,7.48049626927,1.981,0.0837574820759,0.760727553772,0.0
344,73,2017-10-15 13:43:34.320,36.76439635,-1.29788022,-0.005,0.01,0.006,7.48049626927,1.461,1.12375748208,1.38472755377,0.0
345,73,2017-10-15 13:43:34.424,36.76439635,-1.29788022,0.018,-0.009,0.033,7.48049626927,3.333,0.187757482076,4.81672755377,0.0
346,73,2017-10-15 13:43:34.528,36.76439635,-1.29788022,0.003,-0.013,0.002,7.48049626927,3.645,-1.16424251792,5.02472755377,0.0
347,73,2017-10-15 13:43:34.631,36.76439635,-1.29788022,-0.037,0.033,-0.031,7.48049626927,-0.166,2.23475748208,1.83172755377,0.0
348,73,2017-10-15 13:43:34.736,36.76439635,-1.29788022,0.013,0.005,0.056,7.48049626927,1.199,2.75975748208,7.71172755377,0.0
349,73,2017-10-15 13:43:34.840,36.76439635,-1.29788022,0.007,-0.039,-0.044,7.48049626927,1.927,-1.29624251792,3.13572755377,0.0
350,73,2017-10-15 13:43:34.942,36.76439635,-1.29788022,-0.01,0.018,-0.036,7.48049626927,0.907,0.539757482076,-0.536272446228,0.0
352,73,2017-10-15 13:43:35.046,36.7644665,-1.29789428,0.003,0.025,0.081,8.00956059712,1.219,3.13975748208,7.88772755377,0.0
353,73,2017-10-15 13:43:35.150,36.7644665,-1.29789428,-0.006,-0.012,-0.062,8.00956059712,0.595,1.89175748208,1.43972755377,0.0
354,73,2017-10-15 13:43:35.255,36.7644665,-1.29789428,0.025,-0.036,0.021,8.00956059712,3.22,-1.88824251792,3.64472755377,0.0
355,73,2017-10-15 13:43:35.358,36.7644665,-1.29789428,0.003,0.015,0.056,8.00956059712,3.529,-0.343242517924,9.41272755377,0.0
356,73,2017-10-15 13:43:35.461,36.7644665,-1.29789428,0.003,0.02,-0.008,8.00956059712,3.838,1.71675748208,8.58872755377,0.0
357,73,2017-10-15 13:43:35.565,36.7644665,-1.29789428,-0.007,0.005,-0.034,8.00956059712,3.11,2.23675748208,5.05272755377,0.0
358,73,2017-10-15 13:43:35.669,36.7644665,-1.29789428,-0.019,-0.009,-0.01,8.00956059712,1.134,1.30075748208,4.01272755377,0.0
359,73,2017-10-15 13:43:35.773,36.7644665,-1.29789428,-0.003,-0.018,0.041,8.00956059712,0.822,-0.571242517924,8.27672755377,0.0
360,73,2017-10-15 13:43:35.877,36.7644665,-1.29789428,-0.004,0.011,-0.059,8.00956059712,0.406,0.572757482076,2.14072755377,0.0
361,73,2017-10-15 13:43:35.983,36.7644665,-1.29789428,0.023,0.024,0.057,8.00956059712,2.844,3.11675748208,8.18272755377,0.0
363,73,2017-10-15 13:43:36.084,36.76453415,-1.29791086,0.014,-0.038,-0.08,7.59126351774,4.258,-0.721242517924,0.102727553772,0.0
364,73,2017-10-15 13:43:36.188,36.76453415,-1.29791086,-0.033,-0.016,-0.051,7.59126351774,0.826,-2.38524251792,-5.20127244623,0.0
365,73,2017-10-15 13:43:36.291,36.76453415,-1.29791086,0.021,0.044,0.171,7.59126351774,2.989,2.14675748208,12.4117275538,0.0
366,73,2017-10-15 13:43:36.395,36.76453415,-1.29791086,-0.011,-0.005,-0.088,7.59126351774,1.845,1.62675748208,3.25972755377,0.0
367,73,2017-10-15 13:43:36.499,36.76453415,-1.29791086,0.003,-0.019,0.01,7.59126351774,2.157,-0.349242517924,4.29972755377,0.0
368,73,2017-10-15 13:43:36.603,36.76453415,-1.29791086,-0.002,-0.005,0.005,7.59126351774,1.949,-0.869242517924,4.81972755377,0.0
369,73,2017-10-15 13:43:36.707,36.76453415,-1.29791086,-0.006,0.028,0.057,7.59126351774,1.325,2.04275748208,10.7477275538,0.0
370,73,2017-10-15 13:43:36.811,36.76453415,-1.29791086,0.001,0.0,-0.007,7.59126351774,1.429,2.04275748208,10.0197275538,0.0
371,73,2017-10-15 13:43:36.915,36.76453415,-1.29791086,0.001,-0.023,-0.004,7.59126351774,1.533,-0.349242517924,9.60372755377,0.0
373,73,2017-10-15 13:43:37.019,36.76460486,-1.29792449,0.004,0.006,-0.031,8.18543134133,1.949,0.274757482076,6.37972755377,0.0
374,73,2017-10-15 13:43:37.122,36.76460486,-1.29792449,0.016,-0.013,0.029,8.18543134133,3.597,-1.06424251792,9.36672755377,0.0
375,73,2017-10-15 13:43:37.226,36.76460486,-1.29792449,-0.007,0.002,-0.052,8.18543134133,2.869,-0.856242517924,3.95872755377,0.0
376,73,2017-10-15 13:43:37.330,36.76460486,-1.29792449,-0.002,0.032,0.07,8.18543134133,2.661,2.47175748208,11.2387275538,0.0
377,73,2017-10-15 13:43:37.434,36.76460486,-1.29792449,-0.015,-0.006,-0.027,8.18543134133,1.101,1.84775748208,8.43072755377,0.0
378,73,2017-10-15 13:43:37.537,36.76460486,-1.29792449,0.006,-0.018,0.011,8.18543134133,1.719,-0.00624251792409,9.56372755377,0.0
379,73,2017-10-15 13:43:37.641,36.76460486,-1.29792449,0.011,0.01,-0.057,8.18543134133,2.863,1.03375748208,3.63572755377,0.0
380,73,2017-10-15 13:43:37.745,36.76460486,-1.29792449,-0.013,0.02,-0.044,8.18543134133,1.511,3.11375748208,-0.940272446228,0.0
381,73,2017-10-15 13:43:37.849,36.76460486,-1.29792449,-0.018,-0.009,0.004,8.18543134133,-0.361,2.17775748208,-0.524272446228,0.0
382,73,2017-10-15 13:43:37.952,36.76460486,-1.29792449,0.01,-0.043,0.018,8.18543134133,0.669,-2.25124251792,1.32972755377,0.0
384,73,2017-10-15 13:43:38.056,36.76466045,-1.29793639,0.028,-0.015,0.087,6.34519858211,3.581,-3.81124251792,10.3777275538,0.0
385,73,2017-10-15 13:43:38.161,36.76466045,-1.29793639,0.004,0.059,-0.005,6.34519858211,4.001,2.38375748208,9.85272755377,0.0
