"","X","Batch_id","time","Longitude","Latitude","x","y","z","velocity","x_raw","y_raw","z_raw","label","x_ratio_speed","x_ratio_z"
"137",150,73,"2017-10-15 13:43:16.034",36.76376473,-1.29769764,0.003,0.003,0.015,0.419536387272,-0.126,-0.696242517924,-0.350272446228,0,-0.300331517891224,0.359719987560722
"138",151,73,"2017-10-15 13:43:16.136",36.76376473,-1.29769764,0.003,0.001,0.007,0.419536387272,0.18,-0.594242517924,0.363727553772,0,0.429045025558891,0.494875898549142
"139",152,73,"2017-10-15 13:43:16.241",36.76376473,-1.29769764,-0.004,0.005,-0.004,0.419536387272,-0.24,-0.0692425179241,-0.0562724462277,0,-0.572060034078521,4.26496475786511
"140",153,73,"2017-10-15 13:43:16.344",36.76376473,-1.29769764,-0.008,-0.005,-0.009,0.419536387272,-1.064,-0.584242517924,-0.983272446228,0,-2.53613281774811,1.08210090100835
"141",154,73,"2017-10-15 13:43:16.449",36.76376473,-1.29769764,0.007,0.003,0.011,0.419536387272,-0.329,-0.269242517924,0.171727553772,0,-0.78419896338264,-1.91582534528389
"142",155,73,"2017-10-15 13:43:16.552",36.76376473,-1.29769764,0.006,0.008,0.002,0.419536387272,0.289,0.554757482076,0.377727553772,0,0.688855624369553,0.765101717134576
"143",156,73,"2017-10-15 13:43:16.656",36.76376473,-1.29769764,-0.008,-0.012,-0.019,0.419536387272,-0.543,-0.693242517924,-1.59827244623,0,-1.29428582710265,0.339741826420662
"144",157,73,"2017-10-15 13:43:16.759",36.76376473,-1.29769764,-0.002,-0.026,0.007,0.419536387272,-0.749,-3.37124251792,-0.877272446228,0,-1.78530402302005,0.853782656939094
"145",158,73,"2017-10-15 13:43:16.864",36.76376473,-1.29769764,-0.003,0.008,0.005,0.419536387272,-1.064,-2.53124251792,-0.352272446228,0,-2.53613281774811,3.02038950645419
"146",159,73,"2017-10-15 13:43:16.967",36.76376473,-1.29769764,-0.001,0.023,-0.007,0.419536387272,-1.167,-0.162242517924,-1.07327244623,0,-2.78164191570681,1.08732876176895
"147",161,73,"2017-10-15 13:43:17.070",36.76376204,-1.29770733,-0.003,0.006,-0.001,1.10494641816,-1.476,0.455757482076,-1.17627244623,0,-1.33581138030014,1.25481133620926
"148",162,73,"2017-10-15 13:43:17.174",36.76376204,-1.29770733,0.006,0.002,-0.009,1.10494641816,-0.852,0.663757482076,-2.11227244623,0,-0.771078113831785,0.403357058186626
"149",163,73,"2017-10-15 13:43:17.280",36.76376204,-1.29770733,0.004,0.011,0.013,1.10494641816,-0.428,1.82975748208,-0.734272446228,0,-0.387349099436625,0.582889909867462
"150",164,73,"2017-10-15 13:43:17.382",36.76376204,-1.29770733,0.004,-0.005,0.004,1.10494641816,-0.02,1.31975748208,-0.326272446228,0,-0.0181004252073189,0.0612984646151332
"151",165,73,"2017-10-15 13:43:17.485",36.76376204,-1.29770733,0.002,-0.004,-0.008,1.10494641816,0.186,0.907757482076,-1.15027244623,0,0.168333954428066,-0.161700821931023
"152",166,73,"2017-10-15 13:43:17.590",36.76376204,-1.29770733,-0.001,-0.01,0.009,1.10494641816,0.081,-0.142242517924,-0.205272446228,0,0.0733067220896416,-0.394597528740081
"153",167,73,"2017-10-15 13:43:17.695",36.76376204,-1.29770733,-0.007,-0.014,-0.006,1.10494641816,-0.654,-1.61224251792,-0.835272446228,0,-0.591883904279328,0.782978060575796
"154",168,73,"2017-10-15 13:43:17.797",36.76376204,-1.29770733,-0.004,0.005,0.007,1.10494641816,-1.062,-1.10224251792,-0.121272446228,0,-0.961132578508634,8.7571417336084
"155",169,73,"2017-10-15 13:43:17.901",36.76376204,-1.29770733,0.004,0.006,-0.009,1.10494641816,-0.646,-0.478242517924,-1.05727244623,0,-0.584643734196401,0.611006181333386
"156",171,73,"2017-10-15 13:43:18.007",36.76375909,-1.29771754,0.007,0.002,-0.001,1.19365213023,0.096,-0.266242517924,-1.16327244623,0,0.0804254418592644,-0.0825258092471134
"157",172,73,"2017-10-15 13:43:18.109",36.76375909,-1.29771754,-0.001,-0.013,0.01,1.19365213023,-0.006,-1.59224251792,-0.143272446228,0,-0.00502659011620403,0.0418782547374933
"158",173,73,"2017-10-15 13:43:18.212",36.76375909,-1.29771754,0.004,-0.007,0.016,1.19365213023,0.406,-2.31324251792,1.50472755377,0,0.340132597863139,0.269816285999942
"159",174,73,"2017-10-15 13:43:18.316",36.76375909,-1.29771754,-0.005,0.008,-0.015,1.19365213023,-0.114,-1.48124251792,-0.0552724462277,0,-0.0955052122078765,2.06251048723927
"160",175,73,"2017-10-15 13:43:18.420",36.76375909,-1.29771754,-0.002,0.012,0.005,1.19365213023,-0.322,-0.233242517924,0.464727553772,0,-0.269760336236283,-0.692879080197548
"161",176,73,"2017-10-15 13:43:18.524",36.76375909,-1.29771754,-0.004,0.007,0.006,1.19365213023,-0.738,0.494757482076,1.08872755377,0,-0.618270584293095,-0.677855536442046
"162",177,73,"2017-10-15 13:43:18.628",36.76375909,-1.29771754,-0.003,-0.005,-0.017,1.19365213023,-1.05,-0.0252425179241,-0.679272446228,0,-0.879653270335705,1.54577151749736
"163",178,73,"2017-10-15 13:43:18.731",36.76375909,-1.29771754,0.004,-0.018,-0.005,1.19365213023,-0.638,-1.87924251792,-1.19427244623,0,-0.534494082356362,0.53421646125555
"164",179,73,"2017-10-15 13:43:18.834",36.76375909,-1.29771754,0.003,0.008,0,1.19365213023,-0.329,-1.05524251792,-1.19427244623,0,-0.275624691371854,0.275481529393536
"165",180,73,"2017-10-15 13:43:18.939",36.76375909,-1.29771754,0,0.015,0.01,1.19365213023,-0.329,0.519757482076,-0.144272446228,0,-0.275624691371854,2.28040771887979
"166",182,73,"2017-10-15 13:43:19.043",36.76376412,-1.29772728,0.005,-0.005,-0.001,1.21886846615,0.191,-0.000242517924094,-0.248272446228,0,0.156702716744577,-0.769316139998057
"167",183,73,"2017-10-15 13:43:19.146",36.76376412,-1.29772728,-0.004,-0.002,-0.006,1.21886846615,-0.221,-0.206242517924,-0.866272446228,0,-0.181315708903411,0.255116044568078
"168",184,73,"2017-10-15 13:43:19.250",36.76376412,-1.29772728,-0.005,0.013,0.013,1.21886846615,-0.741,1.14575748208,0.485727553772,0,-0.6079409063232,-1.52554656256504
"169",185,73,"2017-10-15 13:43:19.354",36.76376412,-1.29772728,0.003,-0.007,0.006,1.21886846615,-0.429,0.417757482076,1.10972755377,0,-0.351965787871326,-0.386581371745334
"170",186,73,"2017-10-15 13:43:19.457",36.76376412,-1.29772728,0.003,-0.018,-0.016,1.21886846615,-0.12,-1.43624251792,-0.538272446228,0,-0.0984519686353361,0.222935431380358
"171",187,73,"2017-10-15 13:43:19.561",36.76376412,-1.29772728,-0.002,0.005,0.008,1.21886846615,-0.328,-0.916242517924,0.293727553772,0,-0.269102047603252,-1.11668107328672
"172",188,73,"2017-10-15 13:43:19.665",36.76376412,-1.29772728,-0.01,0.021,-0.012,1.21886846615,-1.368,1.26775748208,-0.954272446228,0,-1.12235244244283,1.43355286575376
"173",189,73,"2017-10-15 13:43:19.769",36.76376412,-1.29772728,0.007,-0.005,-0.002,1.21886846615,-0.64,0.747757482076,-1.16227244623,0,-0.525077166055126,0.550645420594744
"174",190,73,"2017-10-15 13:43:19.874",36.76376412,-1.29772728,0.007,-0.018,0.023,1.21886846615,0.095,-1.14224251792,1.25272755377,0,0.0779411418363077,0.0758345258026008
"175",191,73,"2017-10-15 13:43:19.977",36.76376412,-1.29772728,-0.002,0.003,-0.01,1.21886846615,-0.111,-0.833242517924,0.222727553772,0,-0.0910680709876859,-0.498366718082971
"176",193,73,"2017-10-15 13:43:20.080",36.76378002,-1.29774006,-0.006,0.01,-0.013,2.22786266642,-0.729,0.196757482076,-1.11627244623,0,-0.327219451624209,0.653066375025255
"177",194,73,"2017-10-15 13:43:20.184",36.76378002,-1.29774006,-0.001,-0.009,0.001,2.22786266642,-0.833,-0.739242517924,-1.01227244623,0,-0.373900964613122,0.822900991825211
"178",195,73,"2017-10-15 13:43:20.288",36.76378002,-1.29774006,-0.001,-0.002,-0.006,2.22786266642,-0.937,-0.947242517924,-1.63627244623,0,-0.420582477602035,0.572643022962872
"179",196,73,"2017-10-15 13:43:20.392",36.76378002,-1.29774006,0.008,0,0.006,2.22786266642,-0.105,-0.947242517924,-1.01227244623,0,-0.0471303736907297,0.103727015776287
"180",197,73,"2017-10-15 13:43:20.497",36.76378002,-1.29774006,0.003,0.004,0.01,2.22786266642,0.21,-0.527242517924,0.0377275537723,0,0.0942607473814593,5.56622359529136
"181",198,73,"2017-10-15 13:43:20.600",36.76378002,-1.29774006,-0.006,0.005,0,2.22786266642,-0.408,-0.0122425179241,0.0377275537723,0,-0.183135166341121,-10.8143772708518
"182",199,73,"2017-10-15 13:43:20.706",36.76378002,-1.29774006,0.001,-0.005,0.004,2.22786266642,-0.302,-0.542242517924,0.461727553772,0,-0.135555931948575,-0.654065362859256
"183",200,73,"2017-10-15 13:43:20.807",36.76378002,-1.29774006,-0.001,0.004,-0.002,2.22786266642,-0.403,-0.138242517924,0.259727553772,0,-0.180890862832039,-1.55162590240145
"184",201,73,"2017-10-15 13:43:20.911",36.76378002,-1.29774006,0.001,0.003,0.013,2.22786266642,-0.299,0.173757482076,1.61172755377,0,-0.134209349843125,-0.18551522513877
"185",203,73,"2017-10-15 13:43:21.014",36.76380567,-1.2977466,-0.011,-0.004,-0.025,2.97542017764,-1.432,-0.238242517924,-0.963272446228,0,-0.481276564150954,1.48659915022739
"186",204,73,"2017-10-15 13:43:21.118",36.76380567,-1.2977466,0.008,0,0.045,2.97542017764,-0.6,-0.238242517924,3.71672755377,0,-0.201652191683361,-0.161432332964895
"187",205,73,"2017-10-15 13:43:21.222",36.76380567,-1.2977466,-0.001,-0.019,-0.025,2.97542017764,-0.704,-2.21424251792,1.11672755377,0,-0.23660523824181,-0.630413387422332
"188",206,73,"2017-10-15 13:43:21.326",36.76380567,-1.2977466,0.006,0.009,-0.017,2.97542017764,-0.08,-1.27824251792,-0.651272446228,0,-0.0268869588911147,0.122836457251246
"189",207,73,"2017-10-15 13:43:21.430",36.76380567,-1.2977466,0,0.01,0.013,2.97542017764,-0.08,-0.238242517924,0.700727553772,0,-0.0268869588911147,-0.114167053328161
"190",208,73,"2017-10-15 13:43:21.533",36.76380567,-1.2977466,-0.001,-0.009,0.048,2.97542017764,-0.183,-1.16524251792,5.64472755377,0,-0.061503918463425,-0.0324196337656328
"191",209,73,"2017-10-15 13:43:21.638",36.76380567,-1.2977466,-0.002,-0.012,-0.037,2.97542017764,-0.393,-2.42524251792,1.75972755377,0,-0.132082185552601,-0.223330025808851
"192",210,73,"2017-10-15 13:43:21.741",36.76380567,-1.2977466,-0.013,0.006,-0.023,2.97542017764,-1.732,-1.80724251792,-0.609272446228,0,-0.582102659992634,2.8427348236783
"193",211,73,"2017-10-15 13:43:21.846",36.76380567,-1.2977466,0.005,0,-0.001,2.97542017764,-1.207,-1.80724251792,-0.714272446228,0,-0.405656992269694,1.68983138909256
"194",212,73,"2017-10-15 13:43:21.949",36.76380567,-1.2977466,0.005,-0.003,0.001,2.97542017764,-0.692,-2.11624251792,-0.611272446228,0,-0.232572194408142,1.13206476796091
"195",214,73,"2017-10-15 13:43:22.052",36.76383813,-1.29775261,0.007,0.004,0.017,3.68826347183,0.029,-1.70424251792,1.13972755377,0,0.00786277884470415,0.0254446774617965
"196",215,73,"2017-10-15 13:43:22.156",36.76383813,-1.29775261,-0.002,0,-0.02,3.68826347183,-0.179,-1.70424251792,-0.940272446228,0,-0.0485323245931739,0.190370355653914
"197",216,73,"2017-10-15 13:43:22.260",36.76383813,-1.29775261,0.005,-0.003,0.009,3.68826347183,0.341,-2.01624251792,-0.00427244622772,0,0.0924554340015212,-20
"198",217,73,"2017-10-15 13:43:22.363",36.76383813,-1.29775261,-0.008,0.005,0.025,3.68826347183,-0.483,-1.50124251792,2.57072755377,0,-0.130955937310073,-0.187884554040616
"199",218,73,"2017-10-15 13:43:22.467",36.76383813,-1.29775261,-0.009,0.01,0.002,3.68826347183,-1.419,-0.461242517924,2.77872755377,0,-0.384733902780524,-0.51066539361687
"200",219,73,"2017-10-15 13:43:22.571",36.76383813,-1.29775261,0.005,-0.004,0.009,3.68826347183,-0.899,-0.877242517924,3.71472755377,0,-0.243746144185829,-0.242009672846027
"201",220,73,"2017-10-15 13:43:22.675",36.76383813,-1.29775261,-0.013,-0.002,-0.045,3.68826347183,-2.251,-1.08524251792,-0.965272446228,0,-0.610314316532036,2.33198410334434
"202",221,73,"2017-10-15 13:43:22.779",36.76383813,-1.29775261,0.017,-0.004,0.033,3.68826347183,-0.483,-1.50124251792,2.46672755377,0,-0.130955937310073,-0.195805977543735
"203",222,73,"2017-10-15 13:43:22.883",36.76383813,-1.29775261,0.006,0.001,-0.049,3.68826347183,0.141,-1.39724251792,-2.62927244623,0,0.0382293730035615,-0.0536270024820645
"204",223,73,"2017-10-15 13:43:22.987",36.76383813,-1.29775261,0.004,0.001,-0.013,3.68826347183,0.557,-1.29324251792,-3.98127244623,0,0.151019579879318,-0.139905019694757
"205",225,73,"2017-10-15 13:43:23.090",36.7638783,-1.29776645,-0.01,0.011,0.034,4.61259180381,-0.473,-0.160242517924,-0.479272446228,0,-0.102545384486289,0.986912566584276
"206",226,73,"2017-10-15 13:43:23.194",36.7638783,-1.29776645,-0.012,-0.013,0.029,4.61259180381,-1.721,-1.51224251792,2.53672755377,0,-0.373109105075904,-0.678433124378023
"207",227,73,"2017-10-15 13:43:23.299",36.7638783,-1.29776645,0.007,0.001,-0.009,4.61259180381,-0.986,-1.40724251792,1.59172755377,0,-0.213762683094039,-0.61945274344511
"208",228,73,"2017-10-15 13:43:23.402",36.7638783,-1.29776645,0.017,-0.009,0.027,4.61259180381,0.765,-2.33424251792,4.37272755377,0,0.165850357572962,0.174948013703814
"209",229,73,"2017-10-15 13:43:23.506",36.7638783,-1.29776645,0,0.015,-0.054,4.61259180381,0.765,-0.774242517924,-1.24327244623,0,0.165850357572962,-0.615311633680715
"210",230,73,"2017-10-15 13:43:23.609",36.7638783,-1.29776645,-0.009,0.019,0.008,4.61259180381,-0.162,1.18275748208,-0.419272446228,0,-0.0351212521919213,0.38638360678704
"211",231,73,"2017-10-15 13:43:23.714",36.7638783,-1.29776645,-0.009,-0.024,0.006,4.61259180381,-1.107,-1.33724251792,0.210727553772,0,-0.239995223311462,-5.25322854171095
"212",232,73,"2017-10-15 13:43:23.817",36.7638783,-1.29776645,-0.003,-0.023,-0.02,4.61259180381,-1.416,-3.70624251792,-1.84927244623,0,-0.306985759899756,0.765706536582381
"213",233,73,"2017-10-15 13:43:23.922",36.7638783,-1.29776645,0.012,0.011,0.024,4.61259180381,-0.156,-2.55124251792,0.670727553772,0,-0.033820465073702,-0.232583258467161
"214",235,73,"2017-10-15 13:43:24.024",36.76392144,-1.29777905,0.007,0.039,-0.008,5.11380359875,0.558,1.42675748208,-0.145272446228,0,0.109116431482898,-3.84105874505781
"215",236,73,"2017-10-15 13:43:24.128",36.76392144,-1.29777905,-0.004,-0.005,-0.014,5.11380359875,0.142,0.906757482076,-1.60127244623,0,0.0277679807716335,-0.0886794750851559
"216",237,73,"2017-10-15 13:43:24.232",36.76392144,-1.29777905,-0.013,-0.029,0.003,5.11380359875,-1.21,-2.10924251792,-1.28927244623,0,-0.236614484039975,0.938513813382266
"217",238,73,"2017-10-15 13:43:24.336",36.76392144,-1.29777905,-0.002,-0.014,0.029,5.11380359875,-1.418,-3.56524251792,1.72672755377,0,-0.277288709395607,-0.821206563191773
"218",239,73,"2017-10-15 13:43:24.439",36.76392144,-1.29777905,0.008,0.031,0.026,5.11380359875,-0.594,-0.372242517924,4.40472755377,0,-0.116156201255988,-0.134855105735563
"219",240,73,"2017-10-15 13:43:24.543",36.76392144,-1.29777905,0.005,-0.014,-0.059,5.11380359875,-0.074,-1.82824251792,-1.73127244623,0,-0.0144706378669076,0.0427431281316477
"220",241,73,"2017-10-15 13:43:24.648",36.76392144,-1.29777905,-0.002,0.006,0.047,5.11380359875,-0.284,-1.19824251792,3.20372755377,0,-0.0555359615432669,-0.0886467389106798
"221",242,73,"2017-10-15 13:43:24.755",36.76392144,-1.29777905,-0.011,-0.005,-0.015,5.11380359875,-1.461,-1.73324251792,1.59872755377,0,-0.285697323291243,-0.913851767022329
"222",243,73,"2017-10-15 13:43:24.855",36.76392144,-1.29777905,0.012,0.007,0.008,5.11380359875,-0.261,-1.03324251792,2.39872755377,0,-0.0510383308549038,-0.108807688305325
"223",244,73,"2017-10-15 13:43:24.960",36.76392144,-1.29777905,0.013,0.01,-0.007,5.11380359875,1.104,0.0167574820759,1.66372755377,1,0.215886273041432,0.663570184612463
"224",246,73,"2017-10-15 13:43:25.062",36.76397132,-1.29779008,-0.005,-0.004,0,5.65637606545,0.594,-0.391242517924,1.66372755377,1,0.105014234047881,0.357029610199097
"225",247,73,"2017-10-15 13:43:25.168",36.76397132,-1.29779008,-0.006,-0.017,0.012,5.65637606545,-0.042,-2.19324251792,2.93572755377,1,-0.00742524887207241,-0.0143065046843548
"226",248,73,"2017-10-15 13:43:25.270",36.76397132,-1.29779008,-0.042,-0.011,-0.093,5.65637606545,-4.326,-3.31524251792,-6.55027244623,1,-0.764800633823458,0.660430544761512
"227",249,73,"2017-10-15 13:43:25.374",36.76397132,-1.29779008,0.008,-0.002,0.039,5.65637606545,-3.494,-3.52324251792,-2.49427244623,1,-0.6177099895005,1.40080928419871
"228",250,73,"2017-10-15 13:43:25.478",36.76397132,-1.29779008,0.026,-0.001,0.05,5.65637606545,-0.79,-3.62724251792,2.70572755377,1,-0.139665395450886,-0.291973225057069
"229",251,73,"2017-10-15 13:43:25.582",36.76397132,-1.29779008,0.013,0.016,-0.017,5.65637606545,0.562,-1.96324251792,0.937727553772,1,0.0993569015739213,0.599321197014379
"230",252,73,"2017-10-15 13:43:25.686",36.76397132,-1.29779008,0.002,0.031,-0.002,5.65637606545,0.77,1.26075748208,0.729727553772,1,0.136129562654661,1.05518833161751
"231",253,73,"2017-10-15 13:43:25.791",36.76397132,-1.29779008,-0.009,-0.03,0.013,5.65637606545,-0.175,-1.88924251792,2.09472755377,1,-0.0309385369669684,-0.0835430840087259
"232",254,73,"2017-10-15 13:43:25.893",36.76397132,-1.29779008,-0.012,-0.031,-0.001,5.65637606545,-1.399,-5.05124251792,1.99272755377,1,-0.247331504095936,-0.702052820694561
"233",256,73,"2017-10-15 13:43:26.006",36.76401579,-1.29780135,-0.01,0.041,-0.048,5.1255602408,-2.529,-0.418242517924,-3.43127244623,0,-0.493409477439928,0.737044358800088
"234",257,73,"2017-10-15 13:43:26.110",36.76401579,-1.29780135,0.004,0.021,0.05,5.1255602408,-2.113,1.76575748208,1.76872755377,0,-0.412247617963847,-1.19464413583437
"235",258,73,"2017-10-15 13:43:26.215",36.76401579,-1.29780135,0.013,0.001,-0.017,5.1255602408,-0.748,1.87075748208,-0.0162724462277,0,-0.145935266557954,20
"236",259,73,"2017-10-15 13:43:26.319",36.76401579,-1.29780135,0.021,-0.065,0.035,5.1255602408,1.436,-4.88924251792,3.62372755377,0,0.280164495691474,0.396277032059443
"237",260,73,"2017-10-15 13:43:26.422",36.76401579,-1.29780135,-0.004,0.021,-0.011,5.1255602408,1.024,-2.72624251792,2.49072755377,0,0.199783038710354,0.411124853238187
"238",261,73,"2017-10-15 13:43:26.525",36.76401579,-1.29780135,-0.026,0.042,-0.032,5.1255602408,-1.654,1.59975748208,-0.805272446228,0,-0.32269643166692,2.05396323660092
"239",262,73,"2017-10-15 13:43:26.629",36.76401579,-1.29780135,0.004,-0.026,0.013,5.1255602408,-1.238,-1.10424251792,0.546727553772,0,-0.241534572190839,-2.26438194208203
"240",263,73,"2017-10-15 13:43:26.734",36.76401579,-1.29780135,0.011,-0.045,0.003,5.1255602408,-0.083,-5.82924251792,0.861727553772,0,-0.0161933517704682,-0.0963181456095815
"241",264,73,"2017-10-15 13:43:26.837",36.76401579,-1.29780135,-0.004,0.035,-0.006,5.1255602408,-0.495,-2.22424251792,0.243727553772,0,-0.0965748087515874,-2.03095625561917
"242",265,73,"2017-10-15 13:43:26.941",36.76401579,-1.29780135,0.033,0.036,0.008,5.1255602408,2.937,1.51975748208,1.07572755377,0,0.573010531926085,2.730245209121
"243",267,73,"2017-10-15 13:43:27.045",36.76405159,-1.29781119,-0.025,-0.01,-0.034,4.1356978796,0.337,0.479757482076,-2.46027244623,0,0.0814856427647453,-0.136976699680721
"244",268,73,"2017-10-15 13:43:27.149",36.76405159,-1.29781119,-0.024,-0.036,0.022,4.1356978796,-2.159,-3.26424251792,-0.172272446228,0,-0.522040067445356,12.5324742712633
"245",269,73,"2017-10-15 13:43:27.252",36.76405159,-1.29781119,-0.003,-0.007,0,4.1356978796,-2.468,-3.98524251792,-0.172272446228,0,-0.596755389743001,14.326144743621
"246",270,73,"2017-10-15 13:43:27.356",36.76405159,-1.29781119,0.006,0.03,0.005,4.1356978796,-1.844,-0.865242517924,0.347727553772,0,-0.445873962190475,-5.30300224988522
"247",271,73,"2017-10-15 13:43:27.459",36.76405159,-1.29781119,0.005,0.018,0.01,4.1356978796,-1.329,0.988757482076,1.37772755377,0,-0.321348425027734,-0.964631937833672
"248",272,73,"2017-10-15 13:43:27.563",36.76405159,-1.29781119,0.003,-0.04,-0.011,4.1356978796,-1.017,-3.17124251792,0.233727553772,0,-0.245907711251472,-4.35121997208801
"249",273,73,"2017-10-15 13:43:27.667",36.76405159,-1.29781119,0.01,-0.005,-0.053,4.1356978796,0.023,-3.69124251792,-5.27827244623,0,0.00556133466940398,-0.00435748632422863
"250",274,73,"2017-10-15 13:43:27.772",36.76405159,-1.29781119,0,0.026,0.039,4.1356978796,0.023,-0.961242517924,-1.18327244623,0,0.00556133466940398,-0.0194376198594667
"251",275,73,"2017-10-15 13:43:27.875",36.76405159,-1.29781119,0.017,0.001,0.026,4.1356978796,1.774,-0.858242517924,1.49472755377,0,0.428948161022724,1.18683836096125
"252",276,73,"2017-10-15 13:43:27.979",36.76405159,-1.29781119,-0.001,-0.015,-0.001,4.1356978796,1.67,-2.41824251792,1.39072755377,0,0.403801256430637,1.20081032080866
"253",278,73,"2017-10-15 13:43:28.083",36.76408238,-1.29782073,-0.025,-0.014,-0.019,3.53046983217,-0.93,-3.87424251792,-0.585272446228,0,-0.263421030120622,1.58900355893007
"254",279,73,"2017-10-15 13:43:28.186",36.76408238,-1.29782073,-0.013,0.032,-0.009,3.53046983217,-2.269,-0.578242517924,-1.51227244623,0,-0.64269066381042,1.5003910212452
"255",280,73,"2017-10-15 13:43:28.291",36.76408238,-1.29782073,0.011,0.001,-0.002,3.53046983217,-1.114,-0.473242517924,-1.72227244623,0,-0.315538739305777,0.646819846905471
"256",281,73,"2017-10-15 13:43:28.394",36.76408238,-1.29782073,0.01,-0.011,0.016,3.53046983217,-0.084,-1.60624251792,-0.0742724462277,0,-0.0237928672367013,1.13097123181426
"257",282,73,"2017-10-15 13:43:28.498",36.76408238,-1.29782073,-0.005,-0.008,0.008,3.53046983217,-0.604,-2.43824251792,0.757727553772,0,-0.171082045368662,-0.797120280229038
"258",283,73,"2017-10-15 13:43:28.603",36.76408238,-1.29782073,0.015,0.011,-0.016,3.53046983217,0.971,-1.28324251792,-0.922272446228,0,0.275034215319488,-1.05283422916004
"259",284,73,"2017-10-15 13:43:28.704",36.76408238,-1.29782073,0.003,0.004,-0.025,3.53046983217,1.274,-0.879242517924,-3.44727244623,0,0.360858486423303,-0.369567540677926
"260",285,73,"2017-10-15 13:43:28.809",36.76408238,-1.29782073,-0.019,0.002,0.001,3.53046983217,-0.721,-0.669242517924,-3.34227244623,0,-0.204222110448353,0.215721492367646
"261",286,73,"2017-10-15 13:43:28.913",36.76408238,-1.29782073,-0.008,-0.02,0.011,3.53046983217,-1.553,-2.74924251792,-2.19827244623,0,-0.43988479545949,0.706463842852313
"262",288,73,"2017-10-15 13:43:29.016",36.76411683,-1.29782698,0.001,0.002,0.016,3.95150187819,-1.45,-2.54324251792,-0.550272446228,0,-0.366949085359964,2.63505834235285
"263",289,73,"2017-10-15 13:43:29.120",36.76411683,-1.29782698,0.004,0.019,-0.02,3.95150187819,-1.034,-0.567242517924,-2.63027244623,0,-0.261672658111864,0.393115170058541
"264",290,73,"2017-10-15 13:43:29.224",36.76411683,-1.29782698,0.005,0.009,0.02,3.95150187819,-0.514,0.368757482076,-0.550272446228,0,-0.130077124051739,0.934082750323699
"265",291,73,"2017-10-15 13:43:29.328",36.76411683,-1.29782698,0.006,-0.021,-0.008,3.95150187819,0.11,-1.81524251792,-1.38227244623,0,0.0278375168204111,-0.0795791020069981
"266",292,73,"2017-10-15 13:43:29.431",36.76411683,-1.29782698,0.002,-0.015,-0.002,3.95150187819,0.316,-3.36024251792,-1.58827244623,0,0.079969593774999,-0.198958308916126
