,Batch id, time, Longitude, Latitude,x,y,z,velocity,x_raw,y_raw,z_raw,label,speedbump,pothole
10231,75,16:34.5,36.79854034,-1.27446982,0.013,0.056,0.009,3.945183821,-0.012913652,6.372952716,-1.077151212,0,0,0
10232,75,16:34.6,36.79854034,-1.27446982,-0.022,0.033,0.002,3.945183821,-2.278913652,9.771952716,-0.871151212,0,0,0
10233,75,16:34.7,36.79854034,-1.27446982,-0.015,-0.047,-0.011,3.945183821,-3.853913652,4.836952716,-2.026151212,0,0,0
10234,75,16:34.8,36.79854034,-1.27446982,0.025,-0.056,-0.004,3.945183821,-1.278913652,-0.931047284,-2.438151212,0,0,0
10235,75,16:34.9,36.79854034,-1.27446982,-0.004,0.068,-0.031,3.945183821,-1.690913652,6.072952716,-5.631151212,0,0,0
10236,75,16:35.0,36.79854034,-1.27446982,0.017,0.025,0.023,3.945183821,0.094086348,8.697952716,-3.216151212,0,0,0
10238,75,16:35.1,36.79844985,-1.27448123,-0.027,-0.047,0.026,3.945183821,-2.740913652,3.762952716,-0.486151212,0,0,0
10239,75,16:35.2,36.79844985,-1.27448123,-0.005,-0.006,-0.009,3.945183821,-3.255913652,3.144952716,-1.413151212,0,0,0
10240,75,16:35.3,36.79844985,-1.27448123,-0.005,0.035,-0.024,3.945183821,-3.780913652,6.819952716,-3.933151212,0,0,0
10241,75,16:35.4,36.79844985,-1.27448123,0.018,0.021,0.004,3.945183821,-1.944913652,8.961952716,-3.525151212,0,0,0
10242,75,16:35.5,36.79844985,-1.27448123,0.024,-0.067,0.012,3.945183821,0.551086348,1.993952716,-2.277151212,0,0,0
10243,75,16:35.6,36.79844985,-1.27448123,0.001,-0.028,0.045,3.945183821,0.656086348,-0.946047284,2.447848788,0,0,0
10244,75,16:35.7,36.79844985,-1.27448123,-0.015,0.068,-0.019,3.945183821,-0.873913652,5.989952716,0.509848788,0,0,0
10245,75,16:35.8,36.79844985,-1.27448123,-0.031,0.029,-0.014,3.945183821,-4.097913652,9.005952716,-0.946151212,0,0,0
10246,75,16:35.9,36.79844985,-1.27448123,0.012,-0.043,0.001,3.945183821,-2.849913652,4.533952716,-0.842151212,0,0,0
10248,75,16:36.0,36.79835802,-1.27449517,0.008,-0.029,0,3.945183821,-1.977913652,1.372952716,-0.842151212,0,0,0
10249,75,16:36.1,36.79835802,-1.27449517,0.02,0.015,0.003,3.945183821,0.102086348,2.932952716,-0.530151212,0,0,0
10250,75,16:36.2,36.79835802,-1.27449517,-0.007,0.053,-0.019,3.945183821,-0.618913652,8.391952716,-2.487151212,0,0,0
10251,75,16:36.3,36.79835802,-1.27449517,0.011,-0.013,0.024,3.945183821,0.536086348,7.026952716,0.032848788,0,0,0
10252,75,16:36.4,36.79835802,-1.27449517,-0.021,-0.042,0.014,3.945183821,-1.626913652,2.700952716,1.474848788,0,0,0
10253,75,16:36.5,36.79835802,-1.27449517,-0.024,0.017,0.002,3.945183821,-4.098913652,4.451952716,1.680848788,0,0,0
10254,75,16:36.6,36.79835802,-1.27449517,0.002,0.014,-0.02,3.945183821,-3.890913652,5.907952716,-0.399151212,0,0,0
10255,75,16:36.7,36.79835802,-1.27449517,0.022,-0.005,-0.009,3.945183821,-1.602913652,5.387952716,-1.335151212,0,0,0
10256,75,16:36.8,36.79835802,-1.27449517,0.023,-0.018,0.006,3.945183821,0.789086348,3.515952716,-0.711151212,0,0,0
10257,75,16:37.0,36.79835802,-1.27449517,-0.005,0.008,0.007,3.945183821,0.269086348,4.347952716,0.016848788,0,0,0
10259,75,16:37.1,36.79826439,-1.27450706,-0.014,0.008,0.005,3.945183821,-1.172913652,5.171952716,0.531848788,0,0,0
10260,75,16:37.2,36.79826439,-1.27450706,-0.016,0.013,-0.022,3.945183821,-2.836913652,6.523952716,-1.756151212,0,0,0
10261,75,16:37.3,36.79826439,-1.27450706,0.005,-0.02,0.043,3.945183821,-2.316913652,4.443952716,2.715848788,0,0,0
10262,75,16:37.4,36.79826439,-1.27450706,0.002,-0.014,-0.038,3.945183821,-2.110913652,3.001952716,-1.198151212,0,0,0
10263,75,16:37.5,36.79826439,-1.27450706,0.007,0.013,-0.012,3.945183821,-1.375913652,4.366952716,-2.458151212,0,0,0
10264,75,16:37.6,36.79826439,-1.27450706,0.011,0.036,-0.009,3.945183821,-0.231913652,8.110952716,-3.394151212,0,0,0
10265,75,16:37.7,36.79826439,-1.27450706,-0.032,-0.014,-0.021,3.945183821,-3.527913652,6.668952716,-5.557151212,0,0,0
10266,75,16:37.8,36.79826439,-1.27450706,0.023,-0.058,0.046,3.945183821,-1.135913652,0.636952716,-0.773151212,0,0,0
10267,75,16:37.9,36.79826439,-1.27450706,-0.019,0.019,0.003,3.945183821,-3.111913652,2.612952716,-0.461151212,0,0,0
10268,75,16:38.0,36.79826439,-1.27450706,0.008,0.057,0.035,3.945183821,-2.255913652,8.711952716,3.283848788,0,0,0
10270,75,16:38.1,36.79816864,-1.27452255,0.011,-0.029,-0.051,3.945183821,-1.100913652,5.666952716,-2.071151212,0,0,0
10271,75,16:38.2,36.79816864,-1.27452255,0.018,-0.032,0.01,3.945183821,0.771086348,2.338952716,-1.031151212,0,0,0
10272,75,16:38.3,36.79816864,-1.27452255,-0.015,0.023,0.025,3.945183821,-0.788913652,4.730952716,1.568848788,0,0,0
10273,75,16:38.4,36.79816864,-1.27452255,-0.009,0.028,-0.035,3.945183821,-1.715913652,7.614952716,-2.036151212,0,0,0
10274,75,16:38.5,36.79816864,-1.27452255,-0.027,0.007,0.011,3.945183821,-4.523913652,8.342952716,-0.892151212,0,0,0
10275,75,16:38.6,36.79816864,-1.27452255,0.036,-0.071,0.037,3.945183821,-0.743913652,0.887952716,2.992848788,0,0,0
10276,75,16:38.7,36.79816864,-1.27452255,-0.009,0.01,-0.054,3.945183821,-1.670913652,1.917952716,-2.569151212,0,0,0
10277,75,16:38.8,36.79816864,-1.27452255,0.002,0.051,0.001,3.945183821,-1.464913652,7.170952716,-2.466151212,0,0,0
10278,75,16:38.9,36.79816864,-1.27452255,0.011,0.006,-0.021,3.945183821,-0.320913652,7.794952716,-4.650151212,0,0,0
10280,75,16:39.0,36.79807669,-1.27453433,-0.015,-0.054,0.033,3.945183821,-1.880913652,2.178952716,-1.218151212,0,0,0
10281,75,16:39.1,36.79807669,-1.27453433,0.004,-0.013,0.009,3.945183821,-1.460913652,0.813952716,-0.273151212,0,0,0
10282,75,16:39.2,36.79807669,-1.27453433,-0.022,0.061,-0.03,3.945183821,-3.726913652,7.096952716,-3.363151212,0,0,0
10283,75,16:39.3,36.79807669,-1.27453433,0.013,0.002,0.04,3.945183821,-2.374913652,7.304952716,0.796848788,0,0,0
10284,75,16:39.4,36.79807669,-1.27453433,0.015,-0.039,-0.03,3.945183821,-0.799913652,3.209952716,-2.353151212,0,0,0
10285,75,16:39.5,36.79807669,-1.27453433,0.019,-0.055,0.008,3.945183821,1.138086348,-2.400047284,-1.537151212,0,0,0
10286,75,16:39.7,36.79807669,-1.27453433,-0.033,0.07,0.011,3.945183821,-2.293913652,4.879952716,-0.393151212,0,0,0
10287,75,16:39.8,36.79807669,-1.27453433,-0.023,0.04,0.013,3.945183821,-4.685913652,9.039952716,0.958848788,0,0,0
10288,75,16:39.9,36.79807669,-1.27453433,0.007,-0.03,0.019,3.945183821,-3.957913652,5.919952716,2.934848788,0,0,0
10289,75,16:40.0,36.79807669,-1.27453433,0.032,-0.037,-0.017,3.945183821,-0.533913652,1.960952716,1.115848788,0,0,0
10291,75,16:40.1,36.79798969,-1.27454777,0.001,0.01,-0.019,3.945183821,-0.427913652,3.020952716,-0.898151212,0,0,0
10292,75,16:40.2,36.79798969,-1.27454777,-0.003,0.003,0.011,3.945183821,-0.739913652,3.332952716,0.245848788,0,0,0
10293,75,16:40.3,36.79798969,-1.27454777,-0.034,0.038,0.032,3.945183821,-4.241913652,7.246952716,3.541848788,0,0,0
10294,75,16:40.4,36.79798969,-1.27454777,0.022,-0.011,-0.009,3.945183821,-1.975913652,6.113952716,2.614848788,0,0,0
10295,75,16:40.5,36.79798969,-1.27454777,0.017,-0.025,-0.003,3.945183821,-0.207913652,3.513952716,2.302848788,0,0,0
10296,75,16:40.6,36.79798969,-1.27454777,-0.001,0,0.025,3.945183821,-0.312913652,3.513952716,4.927848788,0,0,0
10297,75,16:40.7,36.79798969,-1.27454777,-0.028,0.04,-0.028,3.945183821,-3.196913652,7.633952716,2.043848788,0,0,0
10298,75,16:40.8,36.79798969,-1.27454777,0.022,-0.05,-0.022,3.945183821,-0.908913652,2.433952716,-0.244151212,0,0,0
10299,75,16:40.9,36.79798969,-1.27454777,-0.011,0.009,-0.014,3.945183821,-2.052913652,3.369952716,-1.700151212,0,0,0
10301,75,16:41.0,36.79790954,-1.27455683,0.007,0.02,0.001,3.945183821,-1.247913652,5.669952716,-1.585151212,0,0,0
10302,75,16:41.1,36.79790954,-1.27455683,-0.009,0.004,-0.004,3.945183821,-2.174913652,6.081952716,-1.997151212,0,0,0
10303,75,16:41.2,36.79790954,-1.27455683,0.026,-0.033,0.038,3.945183821,0.503086348,2.682952716,1.916848788,0,0,0
10304,75,16:41.3,36.79790954,-1.27455683,-0.013,-0.009,0.035,3.945183821,-0.848913652,1.746952716,5.556848788,0,0,0
10305,75,16:41.4,36.79790954,-1.27455683,-0.019,0.044,-0.022,3.945183821,-2.824913652,6.322952716,3.268848788,0,0,0
10306,75,16:41.5,36.79790954,-1.27455683,-0.001,0.017,-0.03,3.945183821,-2.930913652,8.124952716,0.088848788,0,0,0
10307,75,16:41.6,36.79790954,-1.27455683,0.022,-0.065,0.015,3.945183821,-0.708913652,1.559952716,1.603848788,0,0,0
10308,75,16:41.7,36.79790954,-1.27455683,-0.01,0.006,0.013,3.945183821,-1.748913652,2.183952716,2.955848788,0,0,0
10309,75,16:41.8,36.79790954,-1.27455683,0.021,0.029,-0.048,3.945183821,0.435086348,5.199952716,-2.036151212,0,0,0
10310,75,16:42.0,36.79790954,-1.27455683,-0.001,0,0.008,3.945183821,0.332086348,5.199952716,-1.212151212,0,0,0
10312,75,16:42.1,36.79784194,-1.27456264,-0.032,0.037,0.006,3.945183821,-2.995913652,9.047952716,-0.588151212,0,0,0
10313,75,16:42.2,36.79784194,-1.27456264,0.008,-0.097,0.006,3.945183821,-2.163913652,-1.040047284,0.035848788,0,0,0
10314,75,16:42.3,36.79784194,-1.27456264,0.01,0.014,0.019,3.945183821,-1.133913652,0.401952716,1.992848788,0,0,0
10315,75,16:42.4,36.79784194,-1.27456264,0.014,0.078,-0.003,3.945183821,0.392086348,8.903952716,1.665848788,0,0,0
10316,75,16:42.5,36.79784194,-1.27456264,0.014,-0.023,-0.03,3.945183821,1.848086348,6.511952716,-1.454151212,0,0,0
10317,75,16:42.6,36.79784194,-1.27456264,-0.038,-0.007,0.006,3.945183821,-2.103913652,5.783952716,-0.830151212,0,0,0
10318,75,16:42.7,36.79784194,-1.27456264,-0.027,-0.046,0.012,3.945183821,-4.884913652,1.045952716,0.405848788,0,0,0
10319,75,16:42.8,36.79784194,-1.27456264,0.036,0.021,0.018,3.945183821,-1.248913652,3.166952716,2.223848788,0,0,0
10320,75,16:42.9,36.79784194,-1.27456264,0.02,0.031,-0.022,3.945183821,0.791086348,6.328952716,-0.020151212,0,0,0
10321,75,16:43.0,36.79784194,-1.27456264,0.007,-0.012,-0.013,3.945183821,1.519086348,5.080952716,-1.372151212,0,0,0
10323,75,16:43.1,36.79778305,-1.27457357,-0.031,-0.016,0.017,3.945183821,-1.704913652,3.416952716,0.395848788,0,0,0
10324,75,16:43.2,36.79778305,-1.27457357,-0.016,0.007,0.016,3.945183821,-3.352913652,4.137952716,2.043848788,0,0,0
10325,75,16:43.3,36.79778305,-1.27457357,0.013,-0.013,-0.009,3.945183821,-1.987913652,2.772952716,1.098848788,0,0,0
10326,75,16:43.4,36.79778305,-1.27457357,0.014,0.033,0.004,3.945183821,-0.531913652,6.204952716,1.514848788,0,0,0
10327,75,16:43.5,36.79778305,-1.27457357,0.002,-0.013,-0.023,3.945183821,-0.321913652,4.839952716,-0.900151212,0,0,0
10328,75,16:43.6,36.79778305,-1.27457357,0.011,-0.029,-0.008,3.945183821,0.789086348,1.910952716,-1.708151212,0,0,0
10329,75,16:43.7,36.79778305,-1.27457357,-0.031,0.033,-0.004,3.945183821,-2.434913652,5.342952716,-2.124151212,0,0,0
10330,75,16:43.8,36.79778305,-1.27457357,-0.007,0.002,0.016,3.945183821,-3.190913652,5.558952716,-0.396151212,0,0,0
10331,75,16:43.9,36.79778305,-1.27457357,0.018,-0.027,0,3.945183821,-1.282913652,2.696952716,-0.396151212,0,0,0
10333,75,16:44.0,36.7977342,-1.27457991,0.018,0,0.004,3.945183821,0.571086348,2.696952716,0.015848788,0,0,0
10334,75,16:44.1,36.7977342,-1.27457991,-0.021,0.037,-0.025,3.945183821,-1.612913652,6.544952716,-2.584151212,0,0,0
10335,75,16:44.2,36.7977342,-1.27457991,0.005,-0.007,0.015,3.945183821,-1.087913652,5.809952716,-1.009151212,0,0,0
10336,75,16:44.3,36.7977342,-1.27457991,-0.002,-0.014,0.004,3.945183821,-1.293913652,4.367952716,-0.597151212,0,0,0
10337,75,16:44.4,36.7977342,-1.27457991,-0.005,-0.003,0.015,3.945183821,-1.808913652,4.058952716,0.947848788,0,0,0
10338,75,16:44.6,36.7977342,-1.27457991,0.014,0.002,-0.012,3.945183821,-0.338913652,4.268952716,-0.312151212,0,0,0
10339,75,16:44.7,36.7977342,-1.27457991,-0.017,0.027,-0.006,3.945183821,-2.089913652,7.049952716,-0.930151212,0,0,0
10340,75,16:44.8,36.7977342,-1.27457991,0.01,-0.023,-0.006,3.945183821,-1.049913652,4.657952716,-1.554151212,0,0,0
10341,75,16:44.9,36.7977342,-1.27457991,0.004,-0.004,0.016,3.945183821,-0.633913652,4.241952716,0.109848788,0,0,0
10342,75,16:45.0,36.7977342,-1.27457991,-0.007,-0.002,0.003,3.945183821,-1.354913652,4.035952716,0.418848788,0,0,0
10344,75,16:45.1,36.79767988,-1.27457811,-0.001,0.005,-0.013,3.945183821,-1.458913652,4.555952716,-0.933151212,0,0,0
10345,75,16:45.2,36.79767988,-1.27457811,0.01,0.008,0.003,3.945183821,-0.428913652,5.379952716,-0.624151212,0,0,0
10346,75,16:45.3,36.79767988,-1.27457811,-0.009,-0.003,-0.007,3.945183821,-1.373913652,5.064952716,-1.359151212,0,0,0
10347,75,16:45.4,36.79767988,-1.27457811,-0.012,-0.003,-0.002,3.945183821,-2.609913652,4.755952716,-1.565151212,0,0,0
10348,75,16:45.5,36.79767988,-1.27457811,0.011,0.001,0,3.945183821,-1.454913652,4.860952716,-1.565151212,0,0,0
10349,75,16:45.6,36.79767988,-1.27457811,0.004,0.001,0.002,3.945183821,-1.042913652,4.963952716,-1.359151212,0,0,0
10350,75,16:45.7,36.79767988,-1.27457811,-0.005,0.009,-0.006,3.945183821,-1.557913652,5.890952716,-1.977151212,0,0,0
10351,75,16:45.8,36.79767988,-1.27457811,0.003,-0.021,-0.003,3.945183821,-1.239913652,3.664952716,-2.295151212,0,0,0
10352,75,16:45.9,36.79767988,-1.27457811,0.013,0.004,0.01,3.945183821,0.099086348,4.076952716,-1.265151212,0,0,0
10354,75,16:46.0,36.7976417,-1.27458374,-0.015,0.014,-0.007,3.945183821,-1.475913652,5.546952716,-2.000151212,0,0,0
10355,75,16:46.1,36.7976417,-1.27458374,-0.015,0.001,0.004,3.945183821,-3.005913652,5.648952716,-1.592151212,0,0,0
10356,75,16:46.2,36.7976417,-1.27458374,0.006,-0.009,0.002,3.945183821,-2.387913652,4.721952716,-1.386151212,0,0,0
10357,75,16:46.3,36.7976417,-1.27458374,0.026,-0.017,-0.004,3.945183821,0.316086348,2.953952716,-1.802151212,0,0,0
10358,75,16:46.4,36.7976417,-1.27458374,-0.013,0.025,0,3.945183821,-1.035913652,5.553952716,-1.802151212,0,0,0
10359,75,16:46.5,36.7976417,-1.27458374,-0.008,-0.002,0.002,3.945183821,-1.867913652,5.345952716,-1.594151212,0,0,0
10360,75,16:46.6,36.7976417,-1.27458374,0.008,-0.016,0.004,3.945183821,-1.043913652,3.697952716,-1.182151212,0,0,0
10361,75,16:46.7,36.7976417,-1.27458374,-0.006,0.005,-0.003,3.945183821,-1.667913652,4.217952716,-1.494151212,0,0,0
10362,75,16:46.8,36.7976417,-1.27458374,0.004,0.013,0.002,3.945183821,-1.251913652,5.569952716,-1.286151212,0,0,0
10363,75,16:46.9,36.7976417,-1.27458374,0.009,-0.009,0.002,3.945183821,-0.315913652,4.633952716,-1.078151212,0,0,0
10365,75,16:47.0,36.79760584,-1.27459032,-0.008,-0.018,0.001,3.945183821,-1.139913652,2.779952716,-0.975151212,0,0,0
10366,75,16:47.1,36.79760584,-1.27459032,0.002,0.023,-0.012,3.945183821,-0.931913652,5.171952716,-2.223151212,0,0,0
10367,75,16:47.2,36.79760584,-1.27459032,-0.008,0.003,-0.003,3.945183821,-1.763913652,5.483952716,-2.535151212,0,0,0
10368,75,16:47.4,36.79760584,-1.27459032,-0.003,0.003,0.007,3.945183821,-2.075913652,5.795952716,-1.807151212,0,0,0
10369,75,16:47.5,36.79760584,-1.27459032,0.006,-0.033,-0.001,3.945183821,-1.451913652,2.363952716,-1.911151212,0,0,0
10370,75,16:47.6,36.79760584,-1.27459032,0.015,0.015,0.006,3.945183821,0.093086348,3.908952716,-1.293151212,0,0,0
10371,75,16:47.7,36.79760584,-1.27459032,-0.017,0.031,-0.017,3.945183821,-1.623913652,7.039952716,-3.010151212,0,0,0
10372,75,16:47.8,36.79760584,-1.27459032,0.001,-0.017,0.017,3.945183821,-1.520913652,5.288952716,-1.259151212,0,0,0
10373,75,16:47.9,36.79760584,-1.27459032,-0.002,-0.003,-0.006,3.945183821,-1.726913652,4.979952716,-1.877151212,0,0,0
10374,75,16:48.0,36.79760584,-1.27459032,0.022,-0.031,0.01,3.945183821,0.561086348,1.755952716,-0.837151212,0,0,0
10376,75,16:48.1,36.79756182,-1.27459383,-0.024,0.04,-0.018,3.945183821,-1.910913652,5.875952716,-2.691151212,0,0,0
10377,75,16:48.2,36.79756182,-1.27459383,0.009,0.004,-0.004,3.945183821,-0.965913652,6.295952716,-3.111151212,0,0,0
10378,75,16:48.3,36.79756182,-1.27459383,-0.005,-0.007,0.007,3.945183821,-1.480913652,5.574952716,-2.390151212,0,0,0
10379,75,16:48.4,36.79756182,-1.27459383,-0.009,-0.016,0.012,3.945183821,-2.416913652,3.910952716,-1.142151212,0,0,0
10380,75,16:48.5,36.79756182,-1.27459383,0.03,-0.027,-0.004,3.945183821,0.733086348,1.075952716,-1.562151212,0,0,0
10381,75,16:48.6,36.79756182,-1.27459383,-0.016,0.055,-0.008,3.945183821,-0.914913652,6.740952716,-2.386151212,0,0,0
10382,75,16:48.7,36.79756182,-1.27459383,-0.013,0.009,0.005,3.945183821,-2.227913652,7.649952716,-1.881151212,0,0,0
10383,75,16:48.8,36.79756182,-1.27459383,0.003,-0.037,0.003,3.945183821,-1.921913652,3.875952716,-1.575151212,0,0,0
10384,75,16:48.9,36.79756182,-1.27459383,0.005,-0.019,0.006,3.945183821,-1.401913652,1.899952716,-0.951151212,0,0,0
10386,75,16:49.0,36.79751683,-1.27460132,0.01,0.025,-0.012,3.945183821,-0.351913652,4.524952716,-2.211151212,0,0,0
10387,75,16:49.1,36.79751683,-1.27460132,-0.003,0.026,0.002,3.945183821,-0.654913652,7.150952716,-2.009151212,0,0,0
10388,75,16:49.2,36.79751683,-1.27460132,-0.012,-0.008,0.01,3.945183821,-1.914913652,6.310952716,-0.959151212,0,0,0
10389,75,16:49.3,36.79751683,-1.27460132,0.012,-0.045,0.012,3.945183821,-0.678913652,1.675952716,0.276848788,0,0,0
10390,75,16:49.4,36.79751683,-1.27460132,-0.01,0.024,-0.002,3.945183821,-1.728913652,4.195952716,0.066848788,0,0,0
10391,75,16:49.5,36.79751683,-1.27460132,0.005,0.015,-0.008,3.945183821,-1.213913652,5.740952716,-0.757151212,0,0,0
10392,75,16:49.6,36.79751683,-1.27460132,0.002,0.005,-0.01,3.945183821,-1.005913652,6.260952716,-1.797151212,0,0,0
10393,75,16:49.7,36.79751683,-1.27460132,-0.003,-0.019,0,3.945183821,-1.314913652,4.303952716,-1.797151212,0,0,0
10394,75,16:49.8,36.79751683,-1.27460132,-0.001,-0.016,0.008,3.945183821,-1.418913652,2.639952716,-0.965151212,0,0,0
10395,75,16:49.9,36.79751683,-1.27460132,0.007,0.023,0.002,3.945183821,-0.690913652,5.031952716,-0.757151212,0,0,0
10397,75,16:50.0,36.79747368,-1.27461123,-0.008,0.018,-0.004,3.945183821,-1.522913652,6.903952716,-1.173151212,0,0,0
10398,75,16:50.1,36.79747368,-1.27461123,0,-0.036,0.002,3.945183821,-1.522913652,3.159952716,-0.965151212,0,0,0
10399,75,16:50.3,36.79747368,-1.27461123,0.001,0.003,0,3.945183821,-1.418913652,3.471952716,-0.965151212,0,0,0
10400,75,16:50.4,36.79747368,-1.27461123,0.007,0.013,0.002,3.945183821,-0.690913652,4.823952716,-0.757151212,0,0,0
10401,75,16:50.5,36.79747368,-1.27461123,-0.013,0.011,-0.007,3.945183821,-2.029913652,5.956952716,-1.478151212,0,0,0
10402,75,16:50.6,36.79747368,-1.27461123,0.012,-0.021,0.007,3.945183821,-0.769913652,3.751952716,-0.743151212,0,0,0
10403,75,16:50.7,36.79747368,-1.27461123,-0.001,0.009,0.002,3.945183821,-0.871913652,4.669952716,-0.539151212,0,0,0
10404,75,16:50.8,36.79747368,-1.27461123,-0.007,-0.006,-0.003,3.945183821,-1.599913652,4.045952716,-0.851151212,0,0,0
10405,75,16:50.9,36.79747368,-1.27461123,-0.003,0.005,-0.003,3.945183821,-1.911913652,4.565952716,-1.163151212,0,0,0
10406,75,16:51.0,36.79747368,-1.27461123,0.005,0.003,0.004,3.945183821,-1.391913652,4.877952716,-0.747151212,0,0,0
10408,75,16:51.1,36.79743752,-1.27461261,0.001,0.003,-0.003,3.945183821,-1.288913652,5.186952716,-1.056151212,0,0,0
10409,75,16:51.2,36.79743752,-1.27461261,0.002,-0.005,0.002,3.945183821,-1.078913652,4.661952716,-0.846151212,0,0,0
10410,75,16:51.3,36.79743752,-1.27461261,0.001,-0.004,0.002,3.945183821,-0.973913652,4.241952716,-0.636151212,0,0,0
10411,75,16:51.4,36.79743752,-1.27461261,-0.003,0.003,-0.004,3.945183821,-1.279913652,4.547952716,-1.044151212,0,0,0
10412,75,16:51.5,36.79743752,-1.27461261,-0.005,0.011,-0.006,3.945183821,-1.804913652,5.702952716,-1.674151212,0,0,0
10413,75,16:51.6,36.79743752,-1.27461261,-0.001,0,0.006,3.945183821,-1.907913652,5.702952716,-1.056151212,0,0,0
10414,75,16:51.7,36.79743752,-1.27461261,0.004,-0.014,0.001,3.945183821,-1.491913652,4.246952716,-0.952151212,0,0,0
10415,75,16:51.8,36.79743752,-1.27461261,0.008,-0.002,-0.001,3.945183821,-0.635913652,4.032952716,-1.059151212,0,0,0
10416,75,16:51.9,36.79743752,-1.27461261,-0.008,0.016,0.003,3.945183821,-1.435913652,5.632952716,-0.759151212,0,0,0
10418,75,16:52.0,36.79740644,-1.2746155,-0.002,-0.004,0.017,3.945183821,-1.641913652,5.220952716,0.991848788,0,0,0
10419,75,16:52.1,36.79740644,-1.2746155,0.005,-0.015,-0.004,3.945183821,-1.116913652,3.645952716,0.571848788,0,0,0
10420,75,16:52.2,36.79740644,-1.2746155,-0.004,0.01,-0.011,3.945183821,-1.532913652,4.685952716,-0.572151212,0,0,0
10421,75,16:52.3,36.79740644,-1.2746155,0,0.006,-0.008,3.945183821,-1.532913652,5.309952716,-1.404151212,0,0,0
10422,75,16:52.4,36.79740644,-1.2746155,0.01,-0.002,0.016,3.945183821,-0.492913652,5.101952716,0.259848788,0,0,0
10423,75,16:52.5,36.79740644,-1.2746155,-0.004,-0.02,0.004,3.945183821,-0.908913652,3.021952716,0.675848788,0,0,0
10424,75,16:52.6,36.79740644,-1.2746155,-0.009,0.019,-0.004,3.945183821,-1.835913652,4.978952716,0.263848788,0,0,0
10425,75,16:52.7,36.79740644,-1.2746155,-0.002,0.014,-0.017,3.945183821,-2.043913652,6.434952716,-1.504151212,0,0,0
10426,75,16:52.8,36.79740644,-1.2746155,0,-0.019,-0.005,3.945183821,-2.043913652,4.477952716,-2.019151212,0,0,0
10427,75,16:52.9,36.79740644,-1.2746155,0.005,-0.01,0.006,3.945183821,-1.518913652,3.427952716,-1.389151212,0,0,0
10429,75,16:53.1,36.79737754,-1.27462378,0.008,0.005,-0.004,3.945183821,-0.694913652,3.942952716,-1.801151212,0,0,0
10430,75,16:53.2,36.79737754,-1.27462378,0.001,0.01,0.003,3.945183821,-0.590913652,4.982952716,-1.489151212,0,0,0
10431,75,16:53.3,36.79737754,-1.27462378,-0.021,0.01,0.001,3.945183821,-2.795913652,6.032952716,-1.384151212,0,0,0
10432,75,16:53.4,36.79737754,-1.27462378,0.005,-0.023,0.014,3.945183821,-2.285913652,3.686952716,0.043848788,0,0,0
10433,75,16:53.5,36.79737754,-1.27462378,0.013,-0.003,0.005,3.945183821,-0.920913652,3.371952716,0.568848788,0,0,0
10434,75,16:53.6,36.79737754,-1.27462378,-0.006,0.021,-0.019,3.945183821,-1.538913652,5.534952716,-1.388151212,0,0,0
